owner,tickLower,tickUpper,netMarginDeposited pre Rewards,netMarginDeposited,realizedPnL,seized for rPnL,balance after rPnL,unrealizedPnL,seized uPnL,final rpnl settlement,upnl settlement,takeHome
0x04d634a5b8bbd178b52c2fe68c9b2392dda32444,-69060,0,3.156609,3.146541,-0.5363349757,0.5363349757,2.610206024,0,0,0,0,2.610206024
0x1e1fb27d342045a2d0850a5023df87096fb8a260,-69060,0,2.783342,2.77282,-0.5461666758,0.5461666758,2.226653324,0,0,0,0,2.226653324
0x6f1c06a4a8ec84d9f199569c0b480d72f0cbe388,-69060,0,3.080814,3.07341,-0.5558545168,0.5558545168,2.517555483,0,0,0,0,2.517555483
0x9eb1179cd9297a68fa7388582516de52e5f74496,-69060,0,3.213213,3.213213,-0.0005559052822,0.0005559052822,3.212657095,0,0,0,0,3.212657095
0xe41bc0555a969202e5270dd1259ebd152f125411,-69060,0,2.504522,2.504522,-0.0003484530004,0.0003484530004,2.504173547,0,0,0,0,2.504173547
0x5cf82c94840f07e85cc9619d677b4b53bf033ee7,-69060,0,2.494221,2.494221,0.0000501,0,2.494240654,0,0,3.04E-05,0,2.4942711
0x1bc74680d92096ea1359dc9c0bb56d650f232f6e,-69060,0,2.483839,2.483839,0.0000296,0,2.483850612,0,0,1.80E-05,0,2.4838686
0x5f74f075c5234fc7adff2c12ae870a609a482356,-69060,0,0.416927,0.416927,0.03533944549,0,0.4307904706,0,0,0.02147597492,0,0.4522664455
0x3bb3b199a5f7d073dacb3804086847d34413bf81,-69060,0,523.377207,523.377207,1499.308772,0,1111.547812,0,0,911.1381668,0,2022.685979
0x5be6afaf4fded275794a32d7a88782a626c038b9,-69060,0,23.674234,23.674234,-0.001391199378,0.001391199378,23.6728428,0,0,0,0,23.6728428
0x3047caf73d30fe8edaa013b4214cd0848524ef96,-24000,-23040,0.004,0.004,-0.00000542,0.00000542,0.00399458,0,0,0,0,0.00399458
0x2fc45265c3ee0c6fe1ee5a365a586fd9f21c04a2,-24000,-23040,7.168459,7.168459,-0.0216774092,0.0216774092,7.146781591,0,0,0,0,7.146781591
0x8bb4ff9223d17b4dfc53634e19c598e5be1eb9de,-24000,-23040,0.007,0.007,-0.0000013,0.0000013,0.0069987,0,0,0,0,0.0069987
0x381df1a3946ee992da3f8271a753f0a800084342,-6960,0,5.1038,5.1038,0,0,5.1038,0,0,0,0,5.1038
0xeb354926f7028cdebc6ff6c446761cd20b472d2e,-6960,0,2.4657,2.4657,0,0,2.4657,0,0,0,0,2.4657
0xa4b798e67a2b5fc16336a241f282c7ede876c5e0,-6960,0,9.689713,9.689713,0,0,9.689713,0,0,0,0,9.689713
0x4ed890394b8cdfe257548b4c6930dbd6fd4c50a2,-6960,0,0.0015,0.0015,0,0,0.0015,0,0,0,0,0.0015
0x8a5d469d3ba810113bc0c3c6db27d6ad023e48bd,-6960,0,4.878049,4.878049,0,0,4.878049,0,0,0,0,4.878049
0xb4ae8590e87184b63f919466eb624737bcab21f3,-6960,0,2.9032,2.9032,0,0,2.9032,0,0,0,0,2.9032
0x58e6861ac8037be250d417831398b3dee1f7787d,-6960,0,2.4166,2.4166,0,0,2.4166,0,0,0,0,2.4166
0x8a24861af344eb5fc1b576be12618827184958f3,-6960,0,1,1,0,0,1,0,0,0,0,1
0x2384db0bdeefa3983b497da1862ddfd6c36193b3,-6960,0,0.2,0.2,0,0,0.2,0,0,0,0,0.2
0x26a89d6a6a9470ac84734658a795e66662dd4ebd,-6960,0,0.2,0.2,0,0,0.2,0,0,0,0,0.2
0x6208eae56ff969a59e717771dbc4886e7719079f,-6960,16080,0.05,0.05,0,0,0.05,0,0,0,0,0.05
0xa374cb8d2398edcddd7c2ecdd9cd2b4865c698e3,-6960,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xb1caa1c8608fa54834a9e2b06f04a257e1a192ba,-6960,0,1005,1005,0,0,1005,0,0,0,0,1005
0xe222622c0f3a1b1aee0b05a5606167b575e778a0,-6960,0,0.4823,0.4823,0,0,0.4823,0,0,0,0,0.4823
0x27f4128205122af0ce0b87190d7986814969c494,-6960,0,0.046762,0.046762,0,0,0.046762,0,0,0,0,0.046762
0x8f9972f087eeece455aceb2acd177f99c78a60df,-6960,0,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xd32a00ce6f2ea546793298eb64a8c446f840fba7,-6960,0,1014,1014,0,0,1014,0,0,0,0,1014
0x29a52ab7b5546f40dbd414d1f623ce3d610167a7,-6960,9180,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0xbf2a6a9853fb1da6922b2a66b955c2d496b3fabc,-6960,46080,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0xa2c3e2c6f55c3dd8d5fe66606acf1b308a977a17,-6960,0,0.044248,0.044248,0,0,0.044248,0,0,0,0,0.044248
0xbcbd4e793889999a0e2c35aa0030c4a83670eb53,-6960,0,1,1,0,0,1,0,0,0,0,1
0xe196f1f03fba2362c20a1dde67832f64b4d4c36d,-6960,0,0.0004,0.0004,0,0,0.0004,0,0,0,0,0.0004
0x4059c785dd86a0afc92af9f2d50e1709961c2d39,-6960,0,400,400,0,0,400,0,0,0,0,400
0x3e4f4dee05c6b2f42704a3a713d4ae4a084ed8ed,-6960,0,33.05,33.05,0,0,33.05,0,0,0,0,33.05
0x59c37e94da9747052d4c051d1832bab10d4af2b5,-6960,0,0.131234,0.131234,0,0,0.131234,0,0,0,0,0.131234
0x93b993c386dbd1665bce76b13bb7ad9a45d6e214,-6960,0,6.4143,6.4143,0,0,6.4143,0,0,0,0,6.4143
0xb904ee49d0a7d87f4737c635abffebda57d91d99,-6960,0,6.6893,6.6893,0,0,6.6893,0,0,0,0,6.6893
0x16797d98598d219c48b0c6a38281ef42179a02e8,-24840,-23040,0.1,0.1,-0.0000248,0.0000248,0.0999752,0,0,0,0,0.0999752
0x98a017e25b1014691421fbfa11dfb7e51ca9ad40,-12540,-10980,0.0077,0.0077,0,0,0.0077,0,0,0,0,0.0077
0x98a017e25b1014691421fbfa11dfb7e51ca9ad40,-69060,0,0.470427,0.470427,-0.0000000805,0.0000000805,0.4704269195,0,0,0,0,0.4704269195
0x6b9b6b40be2508e43b6bf02173dde578f49d9fcc,-11220,-11160,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xde4c7ede21d1a57e0c6aa1815d47c5a5ea789a76,-69060,0,0.511252,0.511252,-0.00000344,0.00000344,0.51124856,0,0,0,0,0.51124856
0x1dc87a873176ce0918e62d637ce1b3d1187f5a67,-69060,0,0.023151,0.022051,-0.03389856969,0.022051,0,0,0,0,0,0
0xde4c7ede21d1a57e0c6aa1815d47c5a5ea789a76,-11940,-10980,0.0004,0.0004,0,0,0.0004,0,0,0,0,0.0004
0x1dc87a873176ce0918e62d637ce1b3d1187f5a67,-40920,-29940,0.000301,0.000301,0,0,0.000301,0,0,0,0,0.000301
0xa3b4fdf5031dfa4253b50339fcf5057d179970bd,-12240,-10980,0.0027,0.0027,0,0,0.0027,0,0,0,0,0.0027
0xa3b4fdf5031dfa4253b50339fcf5057d179970bd,-69060,0,0.55204,0.55204,-0.00000000202,0.00000000202,0.552039998,0,0,0,0,0.552039998
0x5489684f1049836a986ec934c2b4ea7e77aeca4b,-69060,0,0.418852,0.418852,0.0001228286707,0,0.418900185,0,0,7.46E-05,0,0.4189748287
0x5be6afaf4fded275794a32d7a88782a626c038b9,-6960,0,1.4947,1.4947,0,0,1.4947,0,0,0,0,1.4947
0x6c7b79e76cec3843b289a6ec606858907e8d77b2,-69060,0,1.665421,1.589981,-4.877066117,1.589981,0,0,0,0,0,0
0xc06d528207d6d4696cec2f236af649ff35ef3c36,-69060,0,0.459643,0.459643,0.00000149,0,0.4596435845,0,0,9.05E-07,0,0.45964449
0x5be6afaf4fded275794a32d7a88782a626c038b9,-34680,-17940,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xc06d528207d6d4696cec2f236af649ff35ef3c36,-12540,-10980,0.0011,0.0011,0,0,0.0011,0,0,0,0,0.0011
0x5501d3626dafaac057744fe838ffb5af961f95a3,-69060,0,1.17465,1.17465,-0.00342505595,0.00342505595,1.171224944,0,0,0,0,1.171224944
0x68db2ab0eb596676a2a62895dcebd8379a32674a,-6960,0,0.298508,0.298508,0,0,0.298508,0,0,0,0,0.298508
0x68db2ab0eb596676a2a62895dcebd8379a32674a,-69060,0,0.557156,0.531903,-1.619720709,0.531903,0,0,0,0,0,0
0x5be6afaf4fded275794a32d7a88782a626c038b9,-12540,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x8299e3c0876ab865277bf984ac1a157f08bed5df,-11220,-11160,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xae370917a093600f92776d3f0be18c0a171d64c6,-11220,-11160,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x123a10f7b603f4616ade9757607d3ec772013914,-69060,0,0.531175,0.506175,-0.9236506166,0.506175,0,0,0,0,0,0
0x618745cca048f267a0b1f7361c65879c3fd4159a,-11220,-11160,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x55aad92db82a7cd81ea3b35ca8fbc85bed1f0152,-69060,0,5.639466,5.639466,-0.0002478731443,0.0002478731443,5.639218127,0,0,0,0,5.639218127
0xbeab9bcb7e62e083337d2c5a1807e15ab851c69c,-11220,-11160,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x55aad92db82a7cd81ea3b35ca8fbc85bed1f0152,-11640,-10980,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xda830d2d83a57cea255bcfd0cf89c3e94abde0fd,-69060,0,31.567204,31.567204,0.001293060128,0,31.56771126,0,0,0.0007857997343,0,31.56849706
0xa9342dbb10d10bc034c582effce3c2935f0f329b,-69060,0,33.07517,33.07517,0.001065838155,0,33.07558812,0,0,0.0006477156946,0,33.07623584
0xa9342dbb10d10bc034c582effce3c2935f0f329b,-12780,-10620,0.8388,0.8388,0,0,0.8388,0,0,0,0,0.8388
0xccd2e4419c6960c3779ad37e5f0f2280440c119d,-12720,-10980,0.6255,0.6255,0,0,0.6255,0,0,0,0,0.6255
0xd7c8bfee440fb4dea7cb2a5efe87d124859caec3,-12240,-10620,0.5594,0.5594,0,0,0.5594,0,0,0,0,0.5594
0x03d8377116045c63d9d145053d7b854aea4293cd,-69060,0,46.87385,44.744463,-169.6573742,44.744463,0,0,0,0,0,0
0x4cafce7c2a2ff3ed743a2254cbd343b53db1db2c,-12420,-10980,0.1417,0.1417,0,0,0.1417,0,0,0,0,0.1417
0x23c63c8096e9edc8a143d7338ad966ad7d3eb952,-12540,-10980,0.6871,0.6871,0,0,0.6871,0,0,0,0,0.6871
0x80c97ecf645cdb4e450068219c1ac8f83ff22efe,-69060,0,5.416965,5.171867,-6.026885664,5.171867,0,0,0,0,0,0
0x040e60c17d3ee6bd921923a390e25d1ea066282b,-12660,-10980,0.5513,0.5513,0,0,0.5513,0,0,0,0,0.5513
0xc8afd46a1737ec3cb606ecbe5566c83098af3156,-12660,-10980,0.7116,0.7116,0,0,0.7116,0,0,0,0,0.7116
0x9f9d331098f0dc410fd99da2ecd22309793ae308,-12420,-10620,0.928,0.928,0,0,0.928,0,0,0,0,0.928
0x8ec45b74d5c67087da52e9345a539434be3b031f,-12480,-10680,0.1229,0.1229,0,0,0.1229,0,0,0,0,0.1229
0x84c2fa2213267163b515a046a343eeb5b99cafc7,-69060,0,94.16696,94.16696,330.8315938,0,223.9503791,0,0,201.0481747,0,424.9985538
0x1a555f4c36dabbdaa9baa42fb0ff249e0b59ce15,-12540,-10980,0.0085,0.0085,0,0,0.0085,0,0,0,0,0.0085
0x1a555f4c36dabbdaa9baa42fb0ff249e0b59ce15,-69060,0,0.414286,0.414286,0.00000103,0,0.4142864041,0,0,6.26E-07,0,0.41428703
0x66834ff46b1644618141aeabb7ff116ba3e4dcdd,-69060,0,23.544506,23.544506,0.001022469797,0,23.54490711,0,0,0.0006213605055,0,23.54552847
0x66834ff46b1644618141aeabb7ff116ba3e4dcdd,-48660,-42480,0.2,0.2,0,0,0.2,0,0,0,0,0.2
0x64f3e80c716cdcfdb886dff97f326d1a7501ff59,-69060,0,0.454557,0.454557,0.00000159,0,0.4545576237,0,0,9.66E-07,0,0.45455859
0x64f3e80c716cdcfdb886dff97f326d1a7501ff59,-12540,-10980,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x9f40f2a10a6aa988d754aabbe36669563e04784f,-11340,-11280,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xae8e6edd4edbaa089617fd9e73ac7b76887b2720,-12780,-10980,0.0074,0.0074,0,0,0.0074,0,0,0,0,0.0074
0xae8e6edd4edbaa089617fd9e73ac7b76887b2720,-69060,0,0.5352,0.5352,-0.000000764,0.000000764,0.535199236,0,0,0,0,0.535199236
0x98d28fff0a6387454b0fd8c63f563979d8647292,-69060,0,0.575409,0.575409,0.000000838,0,0.5754093287,0,0,5.09E-07,0,0.575409838
0x98d28fff0a6387454b0fd8c63f563979d8647292,-12240,-10980,0.0032,0.0032,0,0,0.0032,0,0,0,0,0.0032
0x98823666eeb874d37d38d71a462f2bd064b4a2e7,-12540,-10980,0.2153,0.2153,0,0,0.2153,0,0,0,0,0.2153
0x98823666eeb874d37d38d71a462f2bd064b4a2e7,-69060,0,0.413447,0.413447,-0.0000234,0.0000234,0.4134236,0,0,0,0,0.4134236
0xd0565d49bc0fd23685f10bd3fb60576b941ce487,-11640,-10980,0.05,0.05,0,0,0.05,0,0,0,0,0.05
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-11400,-11100,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x8695d51493e2f0566689944aa4b46d409a27a70f,-12780,-10980,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x8695d51493e2f0566689944aa4b46d409a27a70f,-12540,-11160,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x8695d51493e2f0566689944aa4b46d409a27a70f,-13860,-6960,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x99557deb9eeee828b5e57f7a95bf536f409a53b7,-69060,0,25.595018,25.590917,-0.1080365539,0.1080365539,25.48288045,0,0,0,0,25.48288045
0x99557deb9eeee828b5e57f7a95bf536f409a53b7,-12300,-11640,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x99557deb9eeee828b5e57f7a95bf536f409a53b7,-12360,-11640,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0xc62ef6fd1497e80d62bd4a66f641a5c9d6f505ac,-12540,-10980,0.6296,0.6296,0,0,0.6296,0,0,0,0,0.6296
0xddf8b2f9d30a3c6c80225630697c76d328bda9ad,-12600,-10980,0.7718,0.7718,0,0,0.7718,0,0,0,0,0.7718
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-11580,-11100,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x37849e8e1f281b3333be8707e77a9a0f5b77f3db,-12660,-10560,0.2312,0.2312,0,0,0.2312,0,0,0,0,0.2312
0x433d17623f5936b903aff89d66a738ec9a2a331a,-12540,-11340,1.1023,1.1023,0,0,1.1023,0,0,0,0,1.1023
0x3d2138b01315b111461480045fd0672ac63462b8,-12540,-11640,1,1,0,0,1,0,0,0,0,1
0x69b2a981a192bf49d58d8046a42446a910a9eeca,-12480,-11340,0.7334,0.7334,0,0,0.7334,0,0,0,0,0.7334
0xd4cc7560093d321bcfa4638e2ee21ddcd81c9a4c,-12420,-11340,0.8466,0.8466,0,0,0.8466,0,0,0,0,0.8466
0x4fc199f2a0d43ccbd22c71dc52570328be57c47b,-12480,-11400,0.0017,0.0017,0,0,0.0017,0,0,0,0,0.0017
0x7c234f21e38905009f7af5a54ec95eaba426a755,-12540,-11640,1,1,0,0,1,0,0,0,0,1
0x5c0f48bb4a396df40ebba0edd72a3cfd00e9b9fe,-69060,0,109.505701,109.505701,191.5865267,0,184.6640443,0,0,116.4281834,0,301.0922277
0x5ca59b6b77c521449ec648a27f4251ffdaae464b,-12540,-11640,1,1,0,0,1,0,0,0,0,1
0x268c824be6856348a0c8a57f3f14573e16057fdd,-12780,-10980,0.0267,0.0267,0,0,0.0267,0,0,0,0,0.0267
0x0d768db6e3ccee2d5f7ba585e7f887c38645e079,-12540,-11640,1,1,0,0,1,0,0,0,0,1
0x268c824be6856348a0c8a57f3f14573e16057fdd,-12540,-10620,0.00001,0.00001,0,0,0.00001,0,0,0,0,0.00001
0x3fb120f36614e2216ba271194d220c1ea1e8bb69,-12780,-10980,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x3fb120f36614e2216ba271194d220c1ea1e8bb69,-69060,0,1.204706,1.204706,0.003071823787,0,1.20591106,0,0,0.001866764169,0,1.207777824
0x268c824be6856348a0c8a57f3f14573e16057fdd,-69060,0,0.778513,0.778513,-0.002011631249,0.002011631249,0.7765013688,0,0,0,0,0.7765013688
0x00d32fe9f2e48ffb39d2a94d2ed050104971909d,-69060,0,109.466321,109.466321,198.4921816,0,187.3337148,0,0,120.6247878,0,307.9585026
0xceee5b2f896ac8b0c6b97ff48a3f0a2d364d9950,-12660,-10800,0.03,0.03,0,0,0.03,0,0,0,0,0.03
0x0d768db6e3ccee2d5f7ba585e7f887c38645e079,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x83f68939de5b679299de9d72b40a6e4688b6c587,-11640,-10980,0.75,0.75,0,0,0.75,0,0,0,0,0.75
0x04878ee838697e4dd1ce07f809d9edcd88978f8a,-13620,-10620,0.00001,0.00001,0,0,0.00001,0,0,0,0,0.00001
0xfcff508b3bdecf4010b1514be908e59155bf5dcb,-12540,-11340,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xfcff508b3bdecf4010b1514be908e59155bf5dcb,-12240,-11640,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xfcff508b3bdecf4010b1514be908e59155bf5dcb,-69060,0,0.473762,0.473762,-0.00000141,0.00000141,0.47376059,0,0,0,0,0.47376059
0x5ca59b6b77c521449ec648a27f4251ffdaae464b,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x3d2138b01315b111461480045fd0672ac63462b8,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x7c234f21e38905009f7af5a54ec95eaba426a755,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0xbc5bb69a5fed75a167d24e65a03b9d69abc7cd48,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0xeba61935930fa950fc03a3af5f5cfd3f1f9a614f,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x219a6bcfabf9a3d12e9a61ee43957b68b9d5b95a,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0xcc3d76219d81b15491f32a217206fda8e0f4982a,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x04878ee838697e4dd1ce07f809d9edcd88978f8a,-13860,-6960,0.0001,0.0001,0,0,0.0001,0,0,0,0,0.0001
0x04878ee838697e4dd1ce07f809d9edcd88978f8a,-69060,0,0.644617,0.644617,0.0009041413461,0,0.6449716897,0,0,0.0005494516567,0,0.6455211413
0xba85e7b5fc623014ccd394bbca960b1d8455faee,-12540,-10980,0,0,0,0,0,0,0,0,0,0
0xbc5bb69a5fed75a167d24e65a03b9d69abc7cd48,-12780,-11340,1,1,0,0,1,0,0,0,0,1
0xeba61935930fa950fc03a3af5f5cfd3f1f9a614f,-12780,-11340,1,1,0,0,1,0,0,0,0,1
0x219a6bcfabf9a3d12e9a61ee43957b68b9d5b95a,-12780,-11340,1,1,0,0,1,0,0,0,0,1
0xcc3d76219d81b15491f32a217206fda8e0f4982a,-12780,-11340,1,1,0,0,1,0,0,0,0,1
0xcc3d76219d81b15491f32a217206fda8e0f4982a,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x219a6bcfabf9a3d12e9a61ee43957b68b9d5b95a,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0xeba61935930fa950fc03a3af5f5cfd3f1f9a614f,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0xbc5bb69a5fed75a167d24e65a03b9d69abc7cd48,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x0d768db6e3ccee2d5f7ba585e7f887c38645e079,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x5ca59b6b77c521449ec648a27f4251ffdaae464b,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x3d2138b01315b111461480045fd0672ac63462b8,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x7c234f21e38905009f7af5a54ec95eaba426a755,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x4c0902bdc2dc87c49a318e01d85c4c40d38e1140,-12780,-7860,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x4c0902bdc2dc87c49a318e01d85c4c40d38e1140,-15060,-9540,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x65e7e30bbe5a72c20960d10ca4f7583fb3ead19c,-69060,0,0.400645,0.400645,0.004203075919,0,0.4022938436,0,0,0.002554232296,0,0.4048480759
0x4e121c9300a12e5cd2149456332ea72df4d6fc57,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0xb45af3a502f8364a5d6bf673e1309dae0af14c37,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x2cac45e2325e270a1c3444078f85ecd75a9be896,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0xac342ab554ba74904df2e4a59b4e08d48c09a206,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x46abc34fa33d8191ae0120cb919777291627c699,-69060,0,0.220115,0.210115,-0.9706296043,0.210115,0,0,0,0,0,0
0x54ca3b59fd8a4d881976344623f0a9b882ee808b,-12540,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xac342ab554ba74904df2e4a59b4e08d48c09a206,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0x2cac45e2325e270a1c3444078f85ecd75a9be896,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0xb45af3a502f8364a5d6bf673e1309dae0af14c37,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0x4e121c9300a12e5cd2149456332ea72df4d6fc57,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0x54ca3b59fd8a4d881976344623f0a9b882ee808b,-12240,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x4e121c9300a12e5cd2149456332ea72df4d6fc57,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0xb45af3a502f8364a5d6bf673e1309dae0af14c37,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x2cac45e2325e270a1c3444078f85ecd75a9be896,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0xac342ab554ba74904df2e4a59b4e08d48c09a206,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x008cb61a6a2e482d99293c8764111ea4bae42777,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0xc8436a93017554b7b1ccd1d6cfdb072bce4d0a98,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x5b875885737d55719087b7cbfdcf5f9d6cfc735c,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x4feba130cab44bd936a77b825fb323d4b343523a,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0xe75fa14f6a240b9cb44ff430674db5303e480672,-12240,-11700,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x65bff545ce019f00352a0ef54e7028b7a906639a,-12780,-11340,0.350163,0.350163,0,0,0.350163,0,0,0,0,0.350163
0x65bff545ce019f00352a0ef54e7028b7a906639a,-12960,-11460,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x008cb61a6a2e482d99293c8764111ea4bae42777,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0xc8436a93017554b7b1ccd1d6cfdb072bce4d0a98,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0x5b875885737d55719087b7cbfdcf5f9d6cfc735c,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0x4feba130cab44bd936a77b825fb323d4b343523a,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0xadaae0cf49b422fb24cb988d669e77f4e015608c,-69060,0,116.978801,116.978801,-0.01761154404,0.01761154404,116.9611895,0,0,0,0,116.9611895
0x4feba130cab44bd936a77b825fb323d4b343523a,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x5b875885737d55719087b7cbfdcf5f9d6cfc735c,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0xc8436a93017554b7b1ccd1d6cfdb072bce4d0a98,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x008cb61a6a2e482d99293c8764111ea4bae42777,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x5e75feda3bb6eec1982fa7e232c7b5faf41e8a29,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x0637aca4a0d488cd69ac3ba95bb09eed668c3a34,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x248c3b2e57b916be0c5efb381c7ce3d9005f4dd4,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x52c1716d47d68408c6b191efa7bcbd15830792fe,-11640,-10980,1,1,0,0,1,0,0,0,0,1
0x3993accbcc37425bbb00fda35e21eb194739f721,-11640,-10980,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x5e75feda3bb6eec1982fa7e232c7b5faf41e8a29,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0x0637aca4a0d488cd69ac3ba95bb09eed668c3a34,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0x248c3b2e57b916be0c5efb381c7ce3d9005f4dd4,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0x52c1716d47d68408c6b191efa7bcbd15830792fe,-12780,-12540,1,1,0,0,1,0,0,0,0,1
0x5e75feda3bb6eec1982fa7e232c7b5faf41e8a29,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x0637aca4a0d488cd69ac3ba95bb09eed668c3a34,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x248c3b2e57b916be0c5efb381c7ce3d9005f4dd4,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x52c1716d47d68408c6b191efa7bcbd15830792fe,-11340,-10980,1,1,0,0,1,0,0,0,0,1
0x32f8e5d3f4039d1df89b6a1e544288289a500fd1,-69060,0,0.401262,0.401262,0.00000432,0,0.4012636947,0,0,2.63E-06,0,0.40126632
0x779205f1618634000e48c583b5fd8c96d0f8c309,-13860,-10980,0.010001,0.010001,0,0,0.010001,0,0,0,0,0.010001
0x0e6c0fa1e5700cf7a12e5f62d77f9f2d4ae56f9d,-69060,-46080,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x2cd745631794729576b6177c741e02764e401842,-69060,-46080,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x0286e3b98991001d94d894ecda1689c49adec70e,-69060,-46080,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x3804a5298ac5c932f64d6c0790a94efb2037d67f,-69060,-46080,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x7875b59285496e171fc17f8bd734dea47eaac1c4,-69060,-46080,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x2f4b57be964ad3ac55e1e6b2aa4777eb9d6b120a,-69060,-46080,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x0e6c0fa1e5700cf7a12e5f62d77f9f2d4ae56f9d,-69060,0,0.770566,0.770566,-0.0004285889184,0.0004285889184,0.7701374111,0,0,0,0,0.7701374111
0x3804a5298ac5c932f64d6c0790a94efb2037d67f,-69060,0,0.940567,0.940567,-0.0005823011346,0.0005823011346,0.9399846989,0,0,0,0,0.9399846989
0x50d0969affc14f9ec892f5395ffd56e015c8103c,-12960,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
